sentence,labels,ungrammatical,gender
the teachers that the guard likes and the parent likes injured themselves,1,the teachers that the guard likes and the parent likes injured himself,0
the teacher that the guards like and the taxi drivers love hated himself,0,the teacher that the guards like and the taxi drivers love hated themselves,0
the surgeons that the chefs love and the parents love injured themselves,1,the surgeons that the chefs love and the parents love injured himself,0
the author that the dancer hates and the parent admires disguised herself,0,the author that the dancer hates and the parent admires disguised themselves,1
the teacher that the guard loves and the assistant hates embarrassed herself,0,the teacher that the guard loves and the assistant hates embarrassed themselves,1
the customers that the skaters admire and the parents love hated themselves,1,the customers that the skaters admire and the parents love hated herself,1
the pilots that the skater likes and the minister likes injured themselves,1,the pilots that the skater likes and the minister likes injured herself,1
the teacher that the architect loves and the executive hates disguised herself,0,the teacher that the architect loves and the executive hates disguised themselves,1
the pilots that the guards like and the executives hate embarrassed themselves,1,the pilots that the guards like and the executives hate embarrassed himself,0
the authors that the guards love and the parents like embarrassed themselves,1,the authors that the guards love and the parents like embarrassed himself,0
the surgeons that the guards admire and the executives admire hated themselves,1,the surgeons that the guards admire and the executives admire hated himself,0
the managers that the guard loves and the assistant loves disguised themselves,1,the managers that the guard loves and the assistant loves disguised herself,1
the authors that the architect admires and the parent likes hurt themselves,1,the authors that the architect admires and the parent likes hurt himself,0
the customer that the dancer likes and the executive admires hated herself,0,the customer that the dancer likes and the executive admires hated themselves,1
the author that the skaters love and the parents love hurt herself,0,the author that the skaters love and the parents love hurt themselves,1
the teacher that the chefs love and the taxi drivers admire doubted herself,0,the teacher that the chefs love and the taxi drivers admire doubted themselves,1
the author that the skater admires and the minister likes congratulated herself,0,the author that the skater admires and the minister likes congratulated themselves,1
the pilot that the skater admires and the minister likes congratulated herself,0,the pilot that the skater admires and the minister likes congratulated themselves,1
the senator that the guard hates and the taxi driver loves injured herself,0,the senator that the guard hates and the taxi driver loves injured themselves,1
the customer that the skater loves and the assistant admires injured himself,0,the customer that the skater loves and the assistant admires injured themselves,0
the pilot that the dancers love and the assistants like injured himself,0,the pilot that the dancers love and the assistants like injured themselves,0
the managers that the architect loves and the minister likes hurt themselves,1,the managers that the architect loves and the minister likes hurt herself,1
the consultant that the architect hates and the taxi driver hates disguised himself,0,the consultant that the architect hates and the taxi driver hates disguised themselves,0
the author that the architect loves and the taxi driver likes disguised himself,0,the author that the architect loves and the taxi driver likes disguised themselves,0
the author that the architect loves and the executive likes hated herself,0,the author that the architect loves and the executive likes hated themselves,1
the senator that the dancers love and the executives admire congratulated herself,0,the senator that the dancers love and the executives admire congratulated themselves,1
the senators that the skaters like and the assistants like congratulated themselves,1,the senators that the skaters like and the assistants like congratulated herself,1
the officer that the architect loves and the taxi driver admires hurt himself,0,the officer that the architect loves and the taxi driver admires hurt themselves,0
the officers that the architects like and the ministers like disguised themselves,1,the officers that the architects like and the ministers like disguised himself,0
the senators that the chefs like and the assistants hate doubted themselves,1,the senators that the chefs like and the assistants hate doubted herself,1
the officers that the chef loves and the minister likes hurt themselves,1,the officers that the chef loves and the minister likes hurt herself,1
the officer that the skater likes and the parent hates doubted herself,0,the officer that the skater likes and the parent hates doubted themselves,1
the customer that the architects admire and the assistants admire embarrassed himself,0,the customer that the architects admire and the assistants admire embarrassed themselves,0
the officer that the chefs love and the ministers hate injured himself,0,the officer that the chefs love and the ministers hate injured themselves,0
the customers that the guards admire and the ministers hate doubted themselves,1,the customers that the guards admire and the ministers hate doubted herself,1
the officers that the architect likes and the taxi driver likes hated themselves,1,the officers that the architect likes and the taxi driver likes hated herself,1
the pilots that the dancers like and the ministers love doubted themselves,1,the pilots that the dancers like and the ministers love doubted herself,1
the authors that the guards admire and the parents like injured themselves,1,the authors that the guards admire and the parents like injured himself,0
the surgeon that the chef admires and the taxi driver admires hurt herself,0,the surgeon that the chef admires and the taxi driver admires hurt themselves,1
the senator that the guard likes and the minister hates doubted herself,0,the senator that the guard likes and the minister hates doubted themselves,1
the managers that the dancer admires and the parent admires injured themselves,1,the managers that the dancer admires and the parent admires injured herself,1
the customer that the skater hates and the assistant loves hated himself,0,the customer that the skater hates and the assistant loves hated themselves,0
the pilot that the dancer loves and the assistant hates doubted himself,0,the pilot that the dancer loves and the assistant hates doubted themselves,0
the surgeon that the guards admire and the assistants admire embarrassed herself,0,the surgeon that the guards admire and the assistants admire embarrassed themselves,1
the consultants that the dancers admire and the taxi drivers admire doubted themselves,1,the consultants that the dancers admire and the taxi drivers admire doubted herself,1
the senators that the skater likes and the assistant hates hated themselves,1,the senators that the skater likes and the assistant hates hated himself,0
the manager that the architects hate and the executives admire congratulated herself,0,the manager that the architects hate and the executives admire congratulated themselves,1
the officers that the chef admires and the executive loves congratulated themselves,1,the officers that the chef admires and the executive loves congratulated herself,1
the manager that the guards admire and the assistants love hurt himself,0,the manager that the guards admire and the assistants love hurt themselves,0
the senators that the dancers hate and the assistants love embarrassed themselves,1,the senators that the dancers hate and the assistants love embarrassed herself,1
the senators that the guards like and the taxi drivers love hated themselves,1,the senators that the guards like and the taxi drivers love hated herself,1
the customers that the skaters admire and the parents hate congratulated themselves,1,the customers that the skaters admire and the parents hate congratulated himself,0
the pilot that the dancers love and the parents love hurt herself,0,the pilot that the dancers love and the parents love hurt themselves,1
the senator that the dancers love and the taxi drivers love disguised herself,0,the senator that the dancers love and the taxi drivers love disguised themselves,1
the author that the architect likes and the taxi driver loves disguised himself,0,the author that the architect likes and the taxi driver loves disguised themselves,0
the farmers that the dancer loves and the parent likes embarrassed themselves,1,the farmers that the dancer loves and the parent likes embarrassed herself,1
the managers that the architect admires and the parent admires hurt themselves,1,the managers that the architect admires and the parent admires hurt herself,1
the customers that the skater admires and the parent loves hated themselves,1,the customers that the skater admires and the parent loves hated himself,0
the senator that the skater hates and the assistant hates embarrassed himself,0,the senator that the skater hates and the assistant hates embarrassed themselves,0
the mechanic said the banker knew the teacher disguised himself,0,the mechanic said the banker knew the teacher disguised themselves,0
the senator that the chefs like and the parents like hated herself,0,the senator that the chefs like and the parents like hated themselves,1
the teacher that the architects admire and the assistants hate hated himself,0,the teacher that the architects admire and the assistants hate hated themselves,0
the senators that the architects admire and the executives hate injured themselves,1,the senators that the architects admire and the executives hate injured herself,1
the officer that the guards like and the executives like doubted herself,0,the officer that the guards like and the executives like doubted themselves,1
the pilot that the dancer loves and the assistant likes hated himself,0,the pilot that the dancer loves and the assistant likes hated themselves,0
the consultant that the skaters love and the parents admire congratulated himself,0,the consultant that the skaters love and the parents admire congratulated themselves,0
the officers that the chefs love and the ministers hate disguised themselves,1,the officers that the chefs love and the ministers hate disguised herself,1
the customer that the dancers admire and the ministers admire embarrassed herself,0,the customer that the dancers admire and the ministers admire embarrassed themselves,1
the customer that the dancer admires and the executive hates hurt himself,0,the customer that the dancer admires and the executive hates hurt themselves,0
the surgeon that the architects love and the taxi drivers like hated herself,0,the surgeon that the architects love and the taxi drivers like hated themselves,1
the teachers that the dancers admire and the taxi drivers love congratulated themselves,1,the teachers that the dancers admire and the taxi drivers love congratulated herself,1
the author that the guards love and the assistants love hurt himself,0,the author that the guards love and the assistants love hurt themselves,0
the customers that the chef likes and the parent hates doubted themselves,1,the customers that the chef likes and the parent hates doubted himself,0
the senators that the chef admires and the taxi driver likes disguised themselves,1,the senators that the chef admires and the taxi driver likes disguised himself,0
the senator that the chef loves and the executive hates disguised herself,0,the senator that the chef loves and the executive hates disguised themselves,1
the surgeon that the architects hate and the executives like disguised herself,0,the surgeon that the architects hate and the executives like disguised themselves,1
the officers that the chef admires and the minister admires embarrassed themselves,1,the officers that the chef admires and the minister admires embarrassed himself,0
the consultants that the chef hates and the executive loves disguised themselves,1,the consultants that the chef hates and the executive loves disguised herself,1
the surgeons that the dancers like and the ministers love embarrassed themselves,1,the surgeons that the dancers like and the ministers love embarrassed herself,1
the senator that the dancers love and the executives love hated himself,0,the senator that the dancers love and the executives love hated themselves,0
the officer that the architects hate and the ministers hate injured herself,0,the officer that the architects hate and the ministers hate injured themselves,1
the pilot that the skater loves and the assistant likes doubted herself,0,the pilot that the skater loves and the assistant likes doubted themselves,1
the officer that the dancer admires and the assistant loves injured herself,0,the officer that the dancer admires and the assistant loves injured themselves,1
the pilot that the skater hates and the assistant loves congratulated herself,0,the pilot that the skater hates and the assistant loves congratulated themselves,1
the customers that the architect likes and the minister admires doubted themselves,1,the customers that the architect likes and the minister admires doubted himself,0
the pilot that the chefs admire and the parents hate doubted herself,0,the pilot that the chefs admire and the parents hate doubted themselves,1
the senators that the dancers love and the assistants admire doubted themselves,1,the senators that the dancers love and the assistants admire doubted herself,1
the manager that the dancers admire and the assistants like disguised himself,0,the manager that the dancers admire and the assistants like disguised themselves,0
the teacher that the architect loves and the executive likes congratulated herself,0,the teacher that the architect loves and the executive likes congratulated themselves,1
the farmers that the architect hates and the assistant loves congratulated themselves,1,the farmers that the architect hates and the assistant loves congratulated himself,0
the senators that the skaters admire and the ministers admire doubted themselves,1,the senators that the skaters admire and the ministers admire doubted himself,0
the teacher that the skater admires and the minister loves injured himself,0,the teacher that the skater admires and the minister loves injured themselves,0
the pilot that the architect likes and the parent hates embarrassed herself,0,the pilot that the architect likes and the parent hates embarrassed themselves,1
the authors that the dancers admire and the parents hate embarrassed themselves,1,the authors that the dancers admire and the parents hate embarrassed herself,1
the manager that the chef admires and the assistant admires disguised herself,0,the manager that the chef admires and the assistant admires disguised themselves,1
the managers that the guards love and the taxi drivers like congratulated themselves,1,the managers that the guards love and the taxi drivers like congratulated herself,1
the surgeons that the dancers like and the parents like injured themselves,1,the surgeons that the dancers like and the parents like injured himself,0
the author that the dancer admires and the executive admires doubted herself,0,the author that the dancer admires and the executive admires doubted themselves,1
the senator that the dancer hates and the minister admires disguised himself,0,the senator that the dancer hates and the minister admires disguised themselves,0
the officer that the chef admires and the minister hates hated herself,0,the officer that the chef admires and the minister hates hated themselves,1
the customer that the skaters admire and the taxi drivers hate hated herself,0,the customer that the skaters admire and the taxi drivers hate hated themselves,1
the surgeon that the dancers hate and the assistants love congratulated himself,0,the surgeon that the dancers hate and the assistants love congratulated themselves,0
the surgeons that the architects love and the executives love hated themselves,1,the surgeons that the architects love and the executives love hated herself,1
the senator that the architects love and the ministers admire hated herself,0,the senator that the architects love and the ministers admire hated themselves,1
the managers that the dancer hates and the parent hates hated themselves,1,the managers that the dancer hates and the parent hates hated himself,0
the surgeons that the chefs love and the parents like embarrassed themselves,1,the surgeons that the chefs love and the parents like embarrassed herself,1
the officers that the guards hate and the ministers love injured themselves,1,the officers that the guards hate and the ministers love injured himself,0
the officer that the architect loves and the parent hates injured himself,0,the officer that the architect loves and the parent hates injured themselves,0
the customers that the chef admires and the executive loves congratulated themselves,1,the customers that the chef admires and the executive loves congratulated herself,1
the customers that the chefs like and the executives admire injured themselves,1,the customers that the chefs like and the executives admire injured herself,1
the pilots that the guard admires and the taxi driver loves hated themselves,1,the pilots that the guard admires and the taxi driver loves hated herself,1
the mechanics thought the bankers thought the author hated himself,0,the mechanics thought the bankers thought the author hated themselves,0
the officer that the guards love and the parents admire hurt himself,0,the officer that the guards love and the parents admire hurt themselves,0
the senator that the chef hates and the minister likes injured herself,0,the senator that the chef hates and the minister likes injured themselves,1
the senators that the chef admires and the assistant admires doubted themselves,1,the senators that the chef admires and the assistant admires doubted himself,0
the consultant that the architect hates and the taxi driver loves disguised herself,0,the consultant that the architect hates and the taxi driver loves disguised themselves,1
the senators that the chef loves and the executive loves hated themselves,1,the senators that the chef loves and the executive loves hated herself,1
the senators that the guards hate and the executives love congratulated themselves,1,the senators that the guards hate and the executives love congratulated herself,1
the pilots that the chef likes and the executive likes disguised themselves,1,the pilots that the chef likes and the executive likes disguised herself,1
the teacher that the architects like and the assistants hate doubted himself,0,the teacher that the architects like and the assistants hate doubted themselves,0
the authors that the guards admire and the taxi drivers hate embarrassed themselves,1,the authors that the guards admire and the taxi drivers hate embarrassed herself,1
the farmers that the skaters hate and the executives admire hurt themselves,1,the farmers that the skaters hate and the executives admire hurt himself,0
the consultant that the architects love and the parents admire hated herself,0,the consultant that the architects love and the parents admire hated themselves,1
the officers that the guards like and the assistants like injured themselves,1,the officers that the guards like and the assistants like injured herself,1
the managers that the architect hates and the minister likes doubted themselves,1,the managers that the architect hates and the minister likes doubted herself,1
the manager that the dancers admire and the ministers love hurt herself,0,the manager that the dancers admire and the ministers love hurt themselves,1
the farmer that the chef likes and the executive admires injured herself,0,the farmer that the chef likes and the executive admires injured themselves,1
the officers that the architects like and the parents like doubted themselves,1,the officers that the architects like and the parents like doubted himself,0
the teachers that the guard admires and the taxi driver loves hurt themselves,1,the teachers that the guard admires and the taxi driver loves hurt himself,0
the manager that the chef admires and the parent hates embarrassed herself,0,the manager that the chef admires and the parent hates embarrassed themselves,1
the customers that the guards love and the ministers love congratulated themselves,1,the customers that the guards love and the ministers love congratulated himself,0
the officer that the skater admires and the parent loves injured himself,0,the officer that the skater admires and the parent loves injured themselves,0
the managers that the chefs love and the ministers hate hated themselves,1,the managers that the chefs love and the ministers hate hated herself,1
the farmer that the dancer hates and the executive likes congratulated herself,0,the farmer that the dancer hates and the executive likes congratulated themselves,1
the senators that the chefs like and the ministers hate hated themselves,1,the senators that the chefs like and the ministers hate hated himself,0
the officer that the chefs hate and the executives hate doubted herself,0,the officer that the chefs hate and the executives hate doubted themselves,1
the senator that the guard loves and the taxi driver loves doubted himself,0,the senator that the guard loves and the taxi driver loves doubted themselves,0
the officer that the dancer hates and the minister loves hurt himself,0,the officer that the dancer hates and the minister loves hurt themselves,0
the surgeons that the architects love and the parents love hated themselves,1,the surgeons that the architects love and the parents love hated herself,1
the officer that the skater hates and the parent hates congratulated himself,0,the officer that the skater hates and the parent hates congratulated themselves,0
the senators that the guards admire and the ministers love hated themselves,1,the senators that the guards admire and the ministers love hated himself,0
the pilot that the chefs love and the parents love injured herself,0,the pilot that the chefs love and the parents love injured themselves,1
the senators that the chef admires and the parent loves congratulated themselves,1,the senators that the chef admires and the parent loves congratulated herself,1
the manager that the skater admires and the taxi driver hates disguised himself,0,the manager that the skater admires and the taxi driver hates disguised themselves,0
the pilots that the architect loves and the minister likes disguised themselves,1,the pilots that the architect loves and the minister likes disguised herself,1
the pilots that the chef likes and the executive loves doubted themselves,1,the pilots that the chef likes and the executive loves doubted herself,1
the author that the dancer hates and the executive likes hurt himself,0,the author that the dancer hates and the executive likes hurt themselves,0
the teacher that the skaters hate and the ministers admire hurt herself,0,the teacher that the skaters hate and the ministers admire hurt themselves,1
the farmer that the skater loves and the assistant hates embarrassed herself,0,the farmer that the skater loves and the assistant hates embarrassed themselves,1
the senators that the architect hates and the executive likes disguised themselves,1,the senators that the architect hates and the executive likes disguised herself,1
the consultant that the chef admires and the parent likes doubted herself,0,the consultant that the chef admires and the parent likes doubted themselves,1
the customer that the skater hates and the executive admires hated herself,0,the customer that the skater hates and the executive admires hated themselves,1
the managers that the skater likes and the minister admires disguised themselves,1,the managers that the skater likes and the minister admires disguised himself,0
the consultant that the skaters love and the taxi drivers hate injured herself,0,the consultant that the skaters love and the taxi drivers hate injured themselves,1
the senators that the dancer hates and the assistant loves congratulated themselves,1,the senators that the dancer hates and the assistant loves congratulated himself,0
the manager that the skater admires and the minister loves embarrassed himself,0,the manager that the skater admires and the minister loves embarrassed themselves,0
the teachers that the skater loves and the executive hates hurt themselves,1,the teachers that the skater loves and the executive hates hurt himself,0
the author that the skaters love and the taxi drivers admire embarrassed herself,0,the author that the skaters love and the taxi drivers admire embarrassed themselves,1
the managers that the guard likes and the executive likes doubted themselves,1,the managers that the guard likes and the executive likes doubted herself,1
the surgeons that the skater likes and the minister hates hurt themselves,1,the surgeons that the skater likes and the minister hates hurt himself,0
the author that the skater likes and the assistant likes doubted himself,0,the author that the skater likes and the assistant likes doubted themselves,0
the author that the dancers admire and the parents love congratulated herself,0,the author that the dancers admire and the parents love congratulated themselves,1
the customers that the architect loves and the taxi driver loves congratulated themselves,1,the customers that the architect loves and the taxi driver loves congratulated herself,1
the teachers that the skaters hate and the executives admire disguised themselves,1,the teachers that the skaters hate and the executives admire disguised herself,1
the manager that the chefs love and the assistants like embarrassed himself,0,the manager that the chefs love and the assistants like embarrassed themselves,0
the authors that the guards admire and the parents admire injured themselves,1,the authors that the guards admire and the parents admire injured himself,0
the author that the dancer admires and the assistant hates congratulated herself,0,the author that the dancer admires and the assistant hates congratulated themselves,1
the customers that the dancers hate and the taxi drivers admire hated themselves,1,the customers that the dancers hate and the taxi drivers admire hated herself,1
the surgeons that the chefs hate and the ministers hate doubted themselves,1,the surgeons that the chefs hate and the ministers hate doubted herself,1
the surgeons that the dancers admire and the parents hate injured themselves,1,the surgeons that the dancers admire and the parents hate injured herself,1
the surgeon that the chef likes and the executive loves hated herself,0,the surgeon that the chef likes and the executive loves hated themselves,1
the teachers that the dancer admires and the parent admires injured themselves,1,the teachers that the dancer admires and the parent admires injured himself,0
the consultant that the dancer hates and the assistant hates disguised herself,0,the consultant that the dancer hates and the assistant hates disguised themselves,1
the senator that the dancer likes and the assistant admires doubted herself,0,the senator that the dancer likes and the assistant admires doubted themselves,1
the managers that the architects admire and the ministers admire disguised themselves,1,the managers that the architects admire and the ministers admire disguised herself,1
the manager that the architect admires and the minister likes injured herself,0,the manager that the architect admires and the minister likes injured themselves,1
the consultants that the chef admires and the assistant loves hated themselves,1,the consultants that the chef admires and the assistant loves hated himself,0
the surgeons that the chefs love and the parents admire hurt themselves,1,the surgeons that the chefs love and the parents admire hurt herself,1
the managers that the dancer hates and the assistant admires hated themselves,1,the managers that the dancer hates and the assistant admires hated herself,1
the senators that the skaters hate and the ministers hate doubted themselves,1,the senators that the skaters hate and the ministers hate doubted himself,0
the teacher that the chef hates and the minister loves congratulated herself,0,the teacher that the chef hates and the minister loves congratulated themselves,1
the senators that the architects admire and the assistants hate injured themselves,1,the senators that the architects admire and the assistants hate injured herself,1
the consultants that the chefs admire and the parents hate congratulated themselves,1,the consultants that the chefs admire and the parents hate congratulated herself,1
the farmer that the architect admires and the parent hates congratulated himself,0,the farmer that the architect admires and the parent hates congratulated themselves,0
the pilots that the guard likes and the assistant likes doubted themselves,1,the pilots that the guard likes and the assistant likes doubted himself,0
the pilots that the chefs admire and the assistants hate doubted themselves,1,the pilots that the chefs admire and the assistants hate doubted himself,0
the surgeons that the chefs like and the parents hate hurt themselves,1,the surgeons that the chefs like and the parents hate hurt himself,0
the pilot that the skater admires and the assistant hates embarrassed himself,0,the pilot that the skater admires and the assistant hates embarrassed themselves,0
the officer that the dancers like and the assistants hate hated himself,0,the officer that the dancers like and the assistants hate hated themselves,0
the mechanic knew the banker said the customer injured herself,0,the mechanic knew the banker said the customer injured themselves,1
the teacher that the guards like and the taxi drivers like disguised herself,0,the teacher that the guards like and the taxi drivers like disguised themselves,1
the teachers that the chefs admire and the ministers hate disguised themselves,1,the teachers that the chefs admire and the ministers hate disguised herself,1
the customers that the architects like and the assistants hate disguised themselves,1,the customers that the architects like and the assistants hate disguised himself,0
the customer that the skaters like and the taxi drivers love disguised himself,0,the customer that the skaters like and the taxi drivers love disguised themselves,0
the senators that the dancers hate and the executives admire hated themselves,1,the senators that the dancers hate and the executives admire hated herself,1
the consultant that the guards hate and the assistants like doubted herself,0,the consultant that the guards hate and the assistants like doubted themselves,1
the surgeon that the architects like and the parents love injured himself,0,the surgeon that the architects like and the parents love injured themselves,0
the farmer that the skaters love and the executives hate injured herself,0,the farmer that the skaters love and the executives hate injured themselves,1
the managers that the skater hates and the parent likes disguised themselves,1,the managers that the skater hates and the parent likes disguised himself,0
the farmers that the dancer likes and the executive admires hurt themselves,1,the farmers that the dancer likes and the executive admires hurt himself,0
the manager that the chef admires and the assistant likes congratulated himself,0,the manager that the chef admires and the assistant likes congratulated themselves,0
the managers that the guards like and the taxi drivers hate injured themselves,1,the managers that the guards like and the taxi drivers hate injured herself,1
the managers that the guard loves and the assistant loves hated themselves,1,the managers that the guard loves and the assistant loves hated herself,1
the teacher that the dancer admires and the parent admires embarrassed herself,0,the teacher that the dancer admires and the parent admires embarrassed themselves,1
the senators that the architects hate and the parents love embarrassed themselves,1,the senators that the architects hate and the parents love embarrassed herself,1
the teacher that the architects admire and the assistants hate disguised himself,0,the teacher that the architects admire and the assistants hate disguised themselves,0
the managers that the dancers hate and the executives hate disguised themselves,1,the managers that the dancers hate and the executives hate disguised herself,1
the customers that the skaters admire and the ministers love disguised themselves,1,the customers that the skaters admire and the ministers love disguised himself,0
the consultants that the chefs love and the ministers hate injured themselves,1,the consultants that the chefs love and the ministers hate injured herself,1
the teacher that the chefs like and the parents like doubted herself,0,the teacher that the chefs like and the parents like doubted themselves,1
the manager that the skaters like and the parents admire disguised himself,0,the manager that the skaters like and the parents admire disguised themselves,0
the manager that the architect hates and the minister likes hurt herself,0,the manager that the architect hates and the minister likes hurt themselves,1
the consultant that the dancers hate and the parents admire injured herself,0,the consultant that the dancers hate and the parents admire injured themselves,1
the customer that the guard hates and the assistant admires hated himself,0,the customer that the guard hates and the assistant admires hated themselves,0
the teacher that the chefs like and the executives admire hurt herself,0,the teacher that the chefs like and the executives admire hurt themselves,1
the pilot that the dancer loves and the parent likes doubted herself,0,the pilot that the dancer loves and the parent likes doubted themselves,1
the customers that the chef likes and the minister hates hurt themselves,1,the customers that the chef likes and the minister hates hurt himself,0
the customers that the dancers admire and the executives like disguised themselves,1,the customers that the dancers admire and the executives like disguised himself,0
the teacher that the guards hate and the parents like embarrassed himself,0,the teacher that the guards hate and the parents like embarrassed themselves,0
the surgeon that the dancers love and the parents hate doubted himself,0,the surgeon that the dancers love and the parents hate doubted themselves,0
the customer that the chefs hate and the parents admire congratulated herself,0,the customer that the chefs hate and the parents admire congratulated themselves,1
the officer that the guards love and the parents hate disguised herself,0,the officer that the guards love and the parents hate disguised themselves,1
the surgeon that the skater admires and the minister loves doubted herself,0,the surgeon that the skater admires and the minister loves doubted themselves,1
the farmers that the dancers like and the taxi drivers admire embarrassed themselves,1,the farmers that the dancers like and the taxi drivers admire embarrassed himself,0
the authors that the dancer loves and the minister admires hated themselves,1,the authors that the dancer loves and the minister admires hated himself,0
the teachers that the skaters admire and the ministers love hurt themselves,1,the teachers that the skaters admire and the ministers love hurt herself,1
the pilot that the chefs love and the parents admire hurt herself,0,the pilot that the chefs love and the parents admire hurt themselves,1
the managers that the architect admires and the parent likes congratulated themselves,1,the managers that the architect admires and the parent likes congratulated herself,1
the pilots that the chefs hate and the executives love hurt themselves,1,the pilots that the chefs hate and the executives love hurt herself,1
the consultant that the dancers love and the parents admire hated himself,0,the consultant that the dancers love and the parents admire hated themselves,0
the surgeon that the chef hates and the assistant hates doubted herself,0,the surgeon that the chef hates and the assistant hates doubted themselves,1
the consultants that the architect hates and the executive loves congratulated themselves,1,the consultants that the architect hates and the executive loves congratulated herself,1
the senators that the guard likes and the taxi driver loves hurt themselves,1,the senators that the guard likes and the taxi driver loves hurt himself,0
the surgeons that the architects admire and the assistants hate injured themselves,1,the surgeons that the architects admire and the assistants hate injured herself,1
the authors that the chefs admire and the taxi drivers hate disguised themselves,1,the authors that the chefs admire and the taxi drivers hate disguised herself,1
the senator that the dancer hates and the taxi driver loves hated herself,0,the senator that the dancer hates and the taxi driver loves hated themselves,1
the authors that the guards admire and the taxi drivers hate injured themselves,1,the authors that the guards admire and the taxi drivers hate injured himself,0
the surgeons that the skater loves and the parent admires injured themselves,1,the surgeons that the skater loves and the parent admires injured herself,1
the authors that the architects love and the executives admire hurt themselves,1,the authors that the architects love and the executives admire hurt herself,1
the consultants that the guard loves and the parent likes hated themselves,1,the consultants that the guard loves and the parent likes hated himself,0
the farmers that the skater admires and the assistant admires doubted themselves,1,the farmers that the skater admires and the assistant admires doubted herself,1
the pilot that the skater likes and the parent admires doubted himself,0,the pilot that the skater likes and the parent admires doubted themselves,0
the surgeons that the chef admires and the assistant likes injured themselves,1,the surgeons that the chef admires and the assistant likes injured himself,0
the officer that the chef likes and the assistant likes injured himself,0,the officer that the chef likes and the assistant likes injured themselves,0
the customer that the guard admires and the assistant admires doubted himself,0,the customer that the guard admires and the assistant admires doubted themselves,0
the officer that the skaters love and the taxi drivers love injured himself,0,the officer that the skaters love and the taxi drivers love injured themselves,0
the teachers that the guard hates and the executive hates embarrassed themselves,1,the teachers that the guard hates and the executive hates embarrassed herself,1
the senators that the chef admires and the parent loves hurt themselves,1,the senators that the chef admires and the parent loves hurt himself,0
the officers that the chef likes and the executive loves congratulated themselves,1,the officers that the chef likes and the executive loves congratulated himself,0
the consultant that the skaters like and the ministers admire hated himself,0,the consultant that the skaters like and the ministers admire hated themselves,0
the author that the dancers hate and the taxi drivers like disguised himself,0,the author that the dancers hate and the taxi drivers like disguised themselves,0
the surgeon that the dancer hates and the parent likes doubted himself,0,the surgeon that the dancer hates and the parent likes doubted themselves,0
the pilots that the dancer loves and the minister hates embarrassed themselves,1,the pilots that the dancer loves and the minister hates embarrassed himself,0
the senators that the architects love and the assistants like hated themselves,1,the senators that the architects love and the assistants like hated himself,0
the senators that the dancers like and the ministers hate hurt themselves,1,the senators that the dancers like and the ministers hate hurt herself,1
the consultants that the guards hate and the taxi drivers love injured themselves,1,the consultants that the guards hate and the taxi drivers love injured himself,0
the customers that the dancer hates and the taxi driver hates disguised themselves,1,the customers that the dancer hates and the taxi driver hates disguised herself,1
the senators that the chef admires and the assistant loves congratulated themselves,1,the senators that the chef admires and the assistant loves congratulated himself,0
the officers that the skaters love and the taxi drivers love hated themselves,1,the officers that the skaters love and the taxi drivers love hated herself,1
the senator that the skater hates and the parent likes embarrassed himself,0,the senator that the skater hates and the parent likes embarrassed themselves,0
the pilot that the chef likes and the parent likes hated himself,0,the pilot that the chef likes and the parent likes hated themselves,0
the farmer that the guard hates and the minister loves embarrassed himself,0,the farmer that the guard hates and the minister loves embarrassed themselves,0
the teacher that the guards admire and the parents admire injured himself,0,the teacher that the guards admire and the parents admire injured themselves,0
the consultants that the skaters admire and the assistants hate hated themselves,1,the consultants that the skaters admire and the assistants hate hated herself,1
the farmer that the skaters love and the taxi drivers hate congratulated herself,0,the farmer that the skaters love and the taxi drivers hate congratulated themselves,1
the surgeon that the dancers hate and the assistants hate embarrassed herself,0,the surgeon that the dancers hate and the assistants hate embarrassed themselves,1
the pilot that the chefs admire and the taxi drivers love congratulated herself,0,the pilot that the chefs admire and the taxi drivers love congratulated themselves,1
the consultants that the skaters love and the taxi drivers admire hurt themselves,1,the consultants that the skaters love and the taxi drivers admire hurt himself,0
the farmers that the skaters like and the assistants like hurt themselves,1,the farmers that the skaters like and the assistants like hurt herself,1
the author that the architect hates and the parent likes disguised herself,0,the author that the architect hates and the parent likes disguised themselves,1
the mechanic knew the banker knew the consultants hated themselves,1,the mechanic knew the banker knew the consultants hated herself,1
the authors that the guards hate and the taxi drivers like hated themselves,1,the authors that the guards hate and the taxi drivers like hated himself,0
the surgeon that the dancer admires and the assistant admires injured herself,0,the surgeon that the dancer admires and the assistant admires injured themselves,1
the surgeons that the chefs admire and the taxi drivers like congratulated themselves,1,the surgeons that the chefs admire and the taxi drivers like congratulated herself,1
the managers that the architect loves and the taxi driver loves hated themselves,1,the managers that the architect loves and the taxi driver loves hated himself,0
the senators that the architects love and the parents like injured themselves,1,the senators that the architects love and the parents like injured herself,1
the customers that the chefs admire and the ministers admire doubted themselves,1,the customers that the chefs admire and the ministers admire doubted herself,1
the authors that the architects love and the executives admire congratulated themselves,1,the authors that the architects love and the executives admire congratulated herself,1
the mechanics said the bankers said the surgeon doubted herself,0,the mechanics said the bankers said the surgeon doubted themselves,1
the author that the guard hates and the taxi driver loves injured herself,0,the author that the guard hates and the taxi driver loves injured themselves,1
the managers that the dancer loves and the taxi driver admires injured themselves,1,the managers that the dancer loves and the taxi driver admires injured herself,1
