sentence,labels
the consultants that the executive likes,1
the officers in front of the skater,1
the surgeons that the minister hates,1
the customers next to the assistant,1
the surgeons that the executive likes,1
the customers that the executive loves,1
the books by the taxi driver,1
the surgeons that the skater likes,1
the paintings by the assistant,1
the customers behind the skater,1
the novels by the executive,1
the books that the executive loves,1
the customers in front of the chef,1
the poems by the architect,1
the consultants near the chef,1
the managers in front of the skater,1
the pictures by the assistant,1
the paintings that the taxi driver loves,1
the consultants that the chef hates,1
the poems that the assistant loves,1
the managers that the minister likes,1
the pictures that the minister admires,1
the movies that the assistant admires,1
the songs that the dancer hates,1
the poems that the architect hates,1
the pilots across from the minister,1
the surgeons behind the minister,1
the pilots that the architect loves,1
the managers behind the taxi driver,1
the customers to the side of the executive,1
the officers that the dancer hates,1
the teachers in front of the chef,1
the songs that the assistant loves,1
the senators that the minister hates,1
the officers behind the taxi driver,1
the teachers across from the assistant,1
the pilots behind the minister,1
the senators near the guard,1
the senators that the parent admires,1
the consultants that the executive loves,1
the poems that the guard hates,1
the teachers near the chef,1
the paintings that the architect hates,1
the managers across from the architect,1
the farmers next to the skater,1
the customers next to the dancer,1
the officers to the side of the taxi driver,1
the senators across from the guard,1
the authors that the taxi driver likes,1
the customers that the chef hates,1
the games that the parent admires,1
the senators behind the executive,1
the authors in front of the assistant,1
the pilots that the assistant loves,1
the farmers that the skater admires,1
the authors across from the executive,1
the officers in front of the chef,1
the teachers that the architect admires,1
the novels by the minister,1
the paintings from the executive,1
the pictures that the taxi driver likes,1
the authors that the architect admires,1
the consultants that the dancer likes,1
the senators that the taxi driver loves,1
the managers to the side of the taxi driver,1
the pilots to the side of the minister,1
the poems that the parent loves,1
the customers in front of the guard,1
the authors that the executive loves,1
the games that the executive likes,1
the movies that the dancer loves,1
the customers that the guard loves,1
the pilots that the parent loves,1
the authors to the side of the guard,1
the pilots in front of the guard,1
the surgeons across from the parent,1
the teachers that the parent hates,1
the senators that the minister loves,1
the pilots that the assistant hates,1
the farmers near the architect,1
the pilots across from the architect,1
the officers next to the architect,1
the surgeons near the minister,1
the teachers that the skater admires,1
the pilots that the skater likes,1
the managers that the architect admires,1
the pilots that the architect hates,1
the novels by the architect,1
the surgeons that the guard admires,1
the surgeons that the skater hates,1
the paintings that the skater loves,1
the movies from the parent,1
the senators to the side of the architect,1
the managers across from the minister,1
the customers that the assistant hates,1
the managers across from the dancer,1
the consultants next to the parent,1
the songs that the minister admires,1
the novels that the executive loves,1
the shows that the executive likes,1
the customers next to the architect,1
the consultants across from the chef,1
the books that the parent likes,1
the authors behind the assistant,1
the teachers behind the architect,1
the pilots that the chef loves,1
the customers to the side of the chef,1
the customers behind the parent,1
the pilots to the side of the taxi driver,1
the surgeons to the side of the parent,1
the customers that the guard likes,1
the customers that the architect admires,1
the officers that the executive hates,1
the senators that the skater likes,1
the customers to the side of the assistant,1
the officers in front of the dancer,1
the pictures that the minister loves,1
the novels from the architect,1
the paintings that the minister hates,1
the books from the executive,1
the pilots across from the assistant,1
the consultants in front of the dancer,1
the books from the skater,1
the shows by the dancer,1
the customers in front of the dancer,1
the books from the guard,1
the senators that the parent likes,1
the authors behind the guard,1
the pictures that the dancer admires,1
the senators behind the chef,1
the farmers that the assistant loves,1
the authors that the parent hates,1
the poems that the parent hates,1
the farmers next to the dancer,1
the customers that the taxi driver hates,1
the poems from the assistant,1
the games that the assistant admires,1
the farmers in front of the skater,1
the consultants in front of the minister,1
the senators that the dancer hates,1
the songs that the architect admires,1
the movies that the architect loves,1
the paintings that the dancer loves,1
the shows that the skater likes,1
the pilots across from the executive,1
the paintings that the executive loves,1
the farmers that the assistant admires,1
the consultants across from the taxi driver,1
the consultants in front of the chef,1
the teachers that the assistant likes,1
the surgeons next to the minister,1
the songs from the guard,1
the songs that the architect hates,1
the managers that the assistant admires,1
the shows that the guard hates,1
the surgeons across from the assistant,1
the farmers that the chef hates,1
the novels that the dancer hates,1
the novels that the dancer loves,1
the pilots in front of the architect,1
the pilots next to the taxi driver,1
the songs by the guard,1
the games that the taxi driver hates,1
the games that the minister loves,1
the managers that the executive admires,1
the pilots in front of the executive,1
the farmers behind the chef,1
the authors in front of the guard,1
the managers next to the executive,1
the teachers near the taxi driver,1
the senators that the taxi driver likes,1
the pictures that the architect admires,1
the consultants in front of the taxi driver,1
the senators that the executive hates,1
the senators that the architect likes,1
the surgeons that the architect likes,1
the novels that the parent admires,1
the teachers that the guard hates,1
the poems by the guard,1
the novels that the parent likes,1
the songs by the executive,1
the officers that the parent admires,1
the pictures that the assistant admires,1
the paintings that the assistant admires,1
the paintings that the taxi driver admires,1
the surgeons that the chef admires,1
the pilots that the minister hates,1
the shows from the assistant,1
the customers in front of the assistant,1
the pilots near the executive,1
the consultants that the dancer loves,1
the senators to the side of the chef,1
the officers that the executive likes,1
the farmers to the side of the guard,1
the paintings that the minister loves,1
the managers in front of the architect,1
the games by the minister,1
the officers that the minister likes,1
the shows by the architect,1
the games that the taxi driver admires,1
the consultants across from the minister,1
the officers to the side of the parent,1
the officers that the taxi driver hates,1
the officers that the guard admires,1
the songs from the executive,1
the farmers across from the architect,1
the pilots next to the guard,1
the farmers next to the executive,1
the teachers that the taxi driver hates,1
the managers near the assistant,1
the authors across from the parent,1
the officers near the architect,1
the books from the dancer,1
the farmers in front of the assistant,1
the authors near the taxi driver,1
the songs from the parent,1
the movies by the architect,1
the teachers that the minister admires,1
the books that the dancer loves,1
the officers that the executive loves,1
the senators that the parent loves,1
the officers across from the guard,1
the officers next to the parent,1
the authors that the architect hates,1
the paintings by the minister,1
the pilots behind the chef,1
the managers to the side of the minister,1
the surgeons behind the parent,1
the farmers next to the assistant,1
the officers that the assistant hates,1
the authors that the chef admires,1
the farmers behind the minister,1
the poems from the parent,1
the consultants behind the minister,1
the officers near the guard,1
the managers behind the architect,1
the teachers that the minister loves,1
the managers to the side of the executive,1
the managers that the skater loves,1
the books that the assistant loves,1
the poems from the executive,1
the movies by the dancer,1
the farmers that the assistant likes,1
the authors that the taxi driver admires,1
the consultants that the parent admires,1
the pictures that the chef likes,1
the songs that the assistant hates,1
the managers that the taxi driver admires,1
the pilots behind the skater,1
the authors near the architect,1
the officers across from the architect,1
the movies that the skater loves,1
the books that the assistant admires,1
the officers near the chef,1
the teachers near the guard,1
the games from the skater,1
the officers that the taxi driver likes,1
the paintings that the guard likes,1
the officers across from the chef,1
the books that the chef hates,1
the pilots in front of the dancer,1
the customers near the assistant,1
the officers near the assistant,1
the authors that the minister likes,1
the customers behind the executive,1
the novels that the minister admires,1
the teachers that the chef hates,1
the managers next to the chef,1
the managers that the chef loves,1
the pilots to the side of the parent,1
the officers near the skater,1
the paintings that the architect admires,1
the novels that the assistant likes,1
the customers across from the architect,1
the officers that the dancer loves,1
the paintings from the skater,1
the senators that the dancer admires,1
the pilots behind the assistant,1
the paintings that the guard hates,1
the farmers that the chef admires,1
the teachers that the taxi driver loves,1
the songs that the parent hates,1
the shows that the taxi driver admires,1
the pilots that the dancer loves,1
the movies that the skater likes,1
the shows that the dancer likes,1
the managers that the chef admires,1
the consultants behind the architect,1
the customers that the taxi driver likes,1
the movies that the guard likes,1
the poems that the dancer admires,1
the managers across from the guard,1
the novels by the dancer,1
the pilots that the architect admires,1
the authors behind the taxi driver,1
the consultants across from the executive,1
the teachers in front of the assistant,1
the surgeons near the guard,1
the consultants that the skater hates,1
the managers near the parent,1
the games that the minister hates,1
the surgeons across from the chef,1
the customers across from the parent,1
the senators across from the minister,1
the games by the skater,1
the pilots that the guard loves,1
the games that the dancer likes,1
the senators that the architect hates,1
the managers next to the minister,1
the movies that the minister admires,1
the poems that the assistant hates,1
the managers that the assistant likes,1
the consultants that the minister loves,1
the senators to the side of the taxi driver,1
the poems from the architect,1
the movies that the parent hates,1
the games that the minister likes,1
the teachers next to the skater,1
the consultants behind the skater,1
the surgeons across from the guard,1
the managers near the chef,1
the teachers behind the skater,1
the songs by the architect,1
the movies by the taxi driver,1
the pictures that the dancer likes,1
the surgeons behind the chef,1
the pictures by the executive,1
the authors that the architect likes,1
the movies by the minister,1
the authors that the executive hates,1
the consultants that the architect admires,1
the authors near the dancer,1
the games from the taxi driver,1
the managers near the guard,1
the poems that the skater loves,1
the consultants next to the executive,1
the managers near the architect,1
the consultants behind the guard,1
the managers across from the executive,1
the customers that the parent hates,1
the customers across from the guard,1
the paintings from the dancer,1
the paintings that the skater admires,1
the pilots next to the architect,1
the managers behind the assistant,1
the customers near the minister,1
the teachers next to the assistant,1
the games that the guard hates,1
the farmers behind the guard,1
the authors in front of the dancer,1
the novels from the minister,1
the shows that the minister hates,1
the pictures by the chef,1
the shows that the assistant loves,1
the farmers that the parent loves,1
the novels that the minister loves,1
the managers behind the minister,1
the pilots that the assistant admires,1
the senators that the executive loves,1
the managers across from the skater,1
the teachers in front of the dancer,1
the books from the architect,1
the managers next to the guard,1
the songs that the chef hates,1
the pilots to the side of the architect,1
the teachers next to the architect,1
the authors to the side of the parent,1
the authors in front of the chef,1
the pilots that the guard likes,1
the surgeons in front of the taxi driver,1
the customers that the minister hates,1
the pictures from the guard,1
the surgeons in front of the architect,1
the poems that the assistant admires,1
the novels from the chef,1
the customers next to the guard,1
the poems that the guard admires,1
the farmers in front of the executive,1
the movies from the guard,1
the shows that the guard loves,1
the authors in front of the executive,1
the games that the skater admires,1
the teachers behind the parent,1
the pictures from the executive,1
the senators behind the minister,1
the farmers next to the guard,1
the poems that the minister admires,1
the consultants near the dancer,1
the customers that the taxi driver admires,1
the novels from the assistant,1
the authors to the side of the architect,1
the managers to the side of the parent,1
the movies that the executive loves,1
the paintings that the assistant hates,1
the farmers behind the parent,1
the pilots next to the skater,1
the customers across from the assistant,1
the farmers that the skater likes,1
the pictures that the executive loves,1
the songs that the skater loves,1
the pictures that the minister hates,1
the books that the parent admires,1
the consultants to the side of the executive,1
the pictures that the minister likes,1
the customers near the parent,1
the authors across from the chef,1
the customers that the dancer hates,1
the poems that the chef hates,1
the pilots near the taxi driver,1
the movies by the assistant,1
the paintings that the assistant loves,1
the officers next to the minister,1
the senators in front of the minister,1
the games that the assistant likes,1
the shows by the skater,1
the customers in front of the taxi driver,1
the shows from the minister,1
the managers that the assistant loves,1
the officers behind the architect,1
the managers that the executive hates,1
the surgeons that the guard likes,1
the novels that the skater hates,1
the officers behind the parent,1
the songs from the chef,1
the novels that the executive admires,1
the senators that the taxi driver hates,1
the paintings that the dancer admires,1
the pictures that the taxi driver admires,1
the books that the executive admires,1
the customers next to the chef,1
the songs by the taxi driver,1
the pictures that the dancer hates,1
the poems that the guard likes,1
the consultants behind the assistant,1
the officers that the guard likes,1
the authors that the chef loves,1
the authors behind the architect,1
the customers near the chef,1
the surgeons that the executive admires,1
the authors across from the assistant,1
the novels from the dancer,1
the pilots to the side of the skater,1
the movies that the executive hates,1
the novels by the skater,1
the senators that the minister likes,1
the consultants across from the architect,1
the customers that the parent likes,1
the authors in front of the minister,1
the surgeons next to the skater,1
the teachers that the executive admires,1
the shows that the architect loves,1
the authors to the side of the taxi driver,1
the officers that the architect likes,1
the movies from the assistant,1
the games by the chef,1
the songs by the skater,1
the farmers in front of the dancer,1
the paintings that the architect likes,1
the authors that the assistant likes,1
the songs that the dancer likes,1
the surgeons across from the architect,1
the consultants in front of the assistant,1
the pilots that the minister likes,1
the teachers in front of the executive,1
the farmers that the architect admires,1
the games that the assistant loves,1
the customers that the chef admires,1
the movies by the executive,1
the senators across from the taxi driver,1
the teachers that the dancer loves,1
the senators to the side of the minister,1
the books that the architect loves,1
the shows that the architect hates,1
the authors that the guard likes,1
the customers across from the skater,1
the senators behind the dancer,1
the teachers in front of the minister,1
the poems that the taxi driver admires,1
the officers that the chef likes,1
the authors that the minister admires,1
the senators near the skater,1
the poems that the parent admires,1
the paintings that the skater likes,1
the songs that the skater hates,1
the managers that the executive loves,1
the customers that the architect loves,1
the books that the assistant hates,1
the songs that the architect loves,1
the games that the executive hates,1
the officers that the assistant likes,1
the surgeons to the side of the minister,1
the teachers to the side of the assistant,1
the managers that the dancer hates,1
the customers next to the skater,1
the games that the minister admires,1
the officers in front of the minister,1
the farmers across from the executive,1
the novels that the executive hates,1
the authors near the assistant,1
the novels by the assistant,1
the authors in front of the architect,1
the customers that the architect hates,1
the officers across from the assistant,1
the novels from the parent,1
the customers that the skater loves,1
the officers behind the skater,1
the customers across from the minister,1
the pilots behind the architect,1
the pilots next to the executive,1
the shows that the dancer admires,1
the managers near the skater,1
the senators that the guard likes,1
the managers near the taxi driver,1
the poems that the dancer loves,1
the farmers that the dancer hates,1
the surgeons in front of the executive,1
the surgeons in front of the parent,1
the surgeons that the dancer admires,1
the books that the architect likes,1
the movies from the dancer,1
the movies that the guard loves,1
the surgeons next to the architect,1
the books that the chef admires,1
the authors behind the executive,1
the officers that the dancer likes,1
the novels that the skater likes,1
the customers across from the dancer,1
the consultants next to the skater,1
the customers that the skater hates,1
the novels that the architect loves,1
the shows that the minister likes,1
the pilots in front of the assistant,1
the officers that the minister loves,1
the teachers across from the dancer,1
the songs from the assistant,1
the teachers across from the taxi driver,1
the pilots next to the chef,1
the songs that the dancer loves,1
the senators across from the executive,1
the paintings that the dancer hates,1
the officers in front of the assistant,1
the teachers that the executive hates,1
the paintings that the parent likes,1
the teachers behind the guard,1
the pilots to the side of the dancer,1
the movies that the skater hates,1
the pilots behind the parent,1
the farmers that the guard admires,1
the pilots that the chef hates,1
the managers to the side of the chef,1
the pictures that the taxi driver hates,1
the surgeons that the assistant admires,1
the officers in front of the architect,1
the teachers across from the parent,1
the officers that the chef loves,1
the officers that the taxi driver loves,1
the games that the skater hates,1
the paintings from the guard,1
the books that the dancer hates,1
the teachers across from the minister,1
the farmers that the skater loves,1
the books that the chef likes,1
the games that the assistant hates,1
the farmers that the architect loves,1
the officers that the architect admires,1
the songs that the guard admires,1
the farmers that the minister hates,1
the consultants behind the executive,1
the novels by the taxi driver,1
the officers that the skater hates,1
the farmers across from the skater,1
the senators across from the skater,1
the poems by the parent,1
the novels from the skater,1
the pilots in front of the chef,1
the pictures by the skater,1
the senators next to the assistant,1
the farmers in front of the minister,1
the surgeons next to the taxi driver,1
the senators that the dancer likes,1
the movies from the executive,1
the novels that the parent loves,1
the senators in front of the taxi driver,1
the managers that the taxi driver likes,1
the pictures from the assistant,1
the paintings by the architect,1
the consultants that the skater loves,1
the pilots that the chef admires,1
the consultants across from the parent,1
the books by the architect,1
the pilots across from the dancer,1
the managers in front of the executive,1
the senators in front of the dancer,1
the managers in front of the chef,1
the paintings that the executive likes,1
the senators next to the dancer,1
the consultants that the dancer admires,1
the shows by the executive,1
the poems by the skater,1
the consultants that the architect likes,1
the farmers that the parent admires,1
the games by the guard,1
the songs that the executive likes,1
the novels that the chef loves,1
the pictures by the minister,1
the officers next to the chef,1
the senators that the chef hates,1
the surgeons next to the dancer,1
the pilots that the assistant likes,1
the officers near the minister,1
the surgeons that the parent likes,1
the teachers that the dancer likes,1
the teachers next to the minister,1
the pictures that the guard admires,1
the movies that the chef likes,1
the farmers that the parent hates,1
the managers in front of the assistant,1
the managers to the side of the skater,1
the officers across from the minister,1
the consultants to the side of the minister,1
the consultants that the architect loves,1
the farmers across from the minister,1
the pilots that the chef likes,1
the surgeons that the guard hates,1
the novels that the minister hates,1
the surgeons near the architect,1
the songs that the taxi driver admires,1
the senators that the guard hates,1
the farmers that the guard hates,1
the games that the parent loves,1
the games that the guard loves,1
the farmers near the skater,1
the consultants near the architect,1
the consultants that the parent loves,1
the customers behind the architect,1
the consultants that the dancer hates,1
the poems that the chef loves,1
the officers to the side of the chef,1
the senators across from the assistant,1
the managers near the executive,1
the books from the assistant,1
the shows from the dancer,1
the surgeons behind the assistant,1
the novels that the skater loves,1
the games from the architect,1
the novels from the executive,1
the surgeons in front of the assistant,1
the games from the parent,1
the consultants to the side of the chef,1
the surgeons to the side of the chef,1
the officers to the side of the architect,1
the pilots behind the guard,1
the shows that the taxi driver loves,1
the farmers that the parent likes,1
the officers that the guard loves,1
the farmers behind the skater,1
the senators near the parent,1
the books that the executive hates,1
the officers next to the executive,1
the officers across from the skater,1
the authors that the minister loves,1
the pilots to the side of the guard,1
the songs that the taxi driver loves,1
the teachers that the guard likes,1
the customers that the skater admires,1
the games that the dancer hates,1
the shows that the minister admires,1
the managers next to the taxi driver,1
the authors in front of the skater,1
the managers near the minister,1
the farmers to the side of the skater,1
the senators that the minister admires,1
the customers behind the guard,1
the consultants across from the dancer,1
the books that the executive likes,1
the pilots that the skater loves,1
the books that the taxi driver hates,1
the movies that the guard admires,1
the surgeons that the taxi driver admires,1
the shows that the parent likes,1
the consultants to the side of the guard,1
the farmers that the architect hates,1
the customers near the executive,1
the customers that the parent admires,1
the managers in front of the guard,1
the surgeons that the assistant hates,1
the songs that the minister hates,1
the consultants to the side of the architect,1
the pictures from the parent,1
the authors behind the parent,1
the movies that the parent likes,1
the managers in front of the minister,1
the authors that the skater hates,1
the managers to the side of the architect,1
the customers that the guard hates,1
the consultants that the chef admires,1
the pilots that the taxi driver likes,1
the authors across from the taxi driver,1
the movies that the taxi driver loves,1
the authors near the skater,1
the teachers that the minister hates,1
the managers that the chef hates,1
the farmers that the chef likes,1
the consultants that the chef likes,1
the movies that the dancer likes,1
the teachers near the dancer,1
the customers to the side of the parent,1
the senators to the side of the parent,1
the books from the chef,1
the pictures that the executive likes,1
the customers that the assistant admires,1
the pilots to the side of the assistant,1
the pictures that the guard hates,1
the books by the skater,1
the consultants that the assistant likes,1
the farmers behind the architect,1
the games that the architect likes,1
the movies that the taxi driver admires,1
the farmers that the dancer likes,1
the customers that the executive likes,1
the officers to the side of the skater,1
the managers that the assistant hates,1
the songs by the chef,1
the shows that the minister loves,1
the teachers that the dancer admires,1
the surgeons that the minister loves,1
the shows by the assistant,1
the shows that the architect likes,1
the managers behind the parent,1
the officers near the dancer,1
the officers across from the executive,1
the consultants near the executive,1
the pictures that the assistant loves,1
the pilots that the architect likes,1
the poems by the dancer,1
the consultants that the minister admires,1
the surgeons near the skater,1
the games that the guard likes,1
the farmers next to the architect,1
the songs that the executive hates,1
the poems from the minister,1
the senators that the assistant likes,1
the surgeons across from the skater,1
the authors that the taxi driver hates,1
the surgeons behind the architect,1
the pictures from the skater,1
the managers that the parent admires,1
the pilots that the dancer likes,1
the movies that the taxi driver hates,1
the authors that the parent likes,1
the games from the dancer,1
the farmers that the minister loves,1
the movies from the architect,1
the customers next to the executive,1
the consultants that the skater likes,1
the farmers to the side of the chef,1
the farmers near the executive,1
the surgeons behind the executive,1
the pilots that the skater hates,1
the officers that the chef hates,1
the senators next to the taxi driver,1
the pictures that the skater hates,1
the officers in front of the taxi driver,1
the officers near the parent,1
the consultants near the guard,1
the shows that the dancer loves,1
the teachers that the guard admires,1
the senators in front of the parent,1
the movies that the architect hates,1
the consultants next to the chef,1
the pilots that the parent likes,1
the shows that the executive hates,1
the authors behind the minister,1
the games that the chef loves,1
the consultants behind the dancer,1
the consultants that the architect hates,1
the books that the dancer likes,1
the surgeons across from the minister,1
the pictures by the taxi driver,1
the consultants that the chef loves,1
the pictures that the executive admires,1
the surgeons in front of the minister,1
the authors to the side of the skater,1
the senators across from the architect,1
the poems from the skater,1
the senators that the chef loves,1
the games that the architect hates,1
the authors that the parent admires,1
the customers that the architect likes,1
the shows that the skater loves,1
the farmers that the executive hates,1
the senators that the chef likes,1
the surgeons across from the executive,1
the poems that the guard loves,1
the authors that the skater admires,1
the novels that the assistant hates,1
the farmers across from the taxi driver,1
the poems that the parent likes,1
the shows by the guard,1
the pilots that the parent admires,1
the songs that the minister loves,1
the books by the dancer,1
the books that the taxi driver likes,1
the farmers that the taxi driver admires,1
the senators next to the architect,1
the senators that the skater admires,1
the games that the chef admires,1
the managers that the dancer loves,1
the shows from the taxi driver,1
the games from the executive,1
the books by the minister,1
the authors to the side of the executive,1
the senators that the executive admires,1
the teachers that the taxi driver admires,1
the pilots that the minister loves,1
the pictures by the parent,1
the poems that the skater admires,1
the teachers in front of the guard,1
the customers to the side of the taxi driver,1
the senators that the guard admires,1
